CC ID,D NID,TITLE,CG TITLE,CATEGORY,CATEGORY ID,EVENT DATE,PRODUCER,PRODUCER ID,PROJECT,PROJECT ID,RUNTIME,TVGUIDE,DISTRIBUTION AGREEMENT,SHOW TYPE,PRODUCTION LOCATION,FILLER,FILLER END DATE,CAN,SAFE HARBOR,COMMENTS
4172,4682,NTD News - NTD News Spring 2014 - Episode 5 89,NTD News 89,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD News,33,3328,,,,,,,,,
4173,4683,NTD News - NTD News Spring 2014 - Episode 6,NTD News 90,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD News,33,3412,,,,,,,,,
4174,4684,NTD News - NTD News Spring 2014 - Episode 7,NTD News 91,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD News,33,3510,,,,,,,,,
4175,4685,NTD News - NTD News Spring 2014 - Episode 8 92,NTD News 92,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD News,33,3510,,,,,,,,,
4176,4686,NTD News - NTD News Spring 2014 - Episode 9,NTD News 93,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD News,33,3434,,,,,,,,,
4177,4687,NTD News - NTD News Spring 2014 - Episode 10,NTD News 7,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,256,NTD News,33,3510,,,,,,,,,
4178,4688,NTD News Spring 2014 - Episode 11 94,NTD News 94,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD News,33,3455,,,,,,,,,
4179,4689, NTD News Spring 2014 - Episode 12 95,NTD News 95,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD News,33,3449,,,,,,,,,
4180,4690,NTD News Spring 2014 - Episode 13 96,NTD News 96,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD News,33,3514,,,,,,,,,
4181,4691,NTD News - NTD News Spring 2014 - Episode 14,NTD News 97,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD News,33,3510,,,,,,,,,
4182,4692,NTD English - NTD English Spring 2014 - Episode 1,NTD English - NTD English Spring 2014 - Episode 1,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,Journeys on Film,385,3510,,,,,,,,,
4183,4693,NTD English - NTD English Spring 2014 - Episode 2 86,NTD English 86,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD English,42,3424,,,,,,,,,
4184,4694,NTD English - NTD English Spring 2014 - Episode 3 87,NTD English 87,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD English,42,3409,,,,,,,,,
4185,4695,NTD English Spring 2014 - Episode 4 88,NTD English 88,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD English,42,3377,,,,,,,,,
4186,4696,NTD English Spring 2014 - Episode 5 89,NTD English 89,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD English,42,3473,,,,,,,,,
4187,4697,NTD English - NTD English Spring 2014 - Episode 6 90,NTD English 90,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD English,42,3444,,,,,,,,,
4188,4698,NTD English - NTD English Spring 2014 - Episode 7,NTD English 91,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD English,42,3158,,,,,,,,,
4189,4699,NTD English - NTD English Spring 2014 - Episode 8 92,NTD English 92,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD English,42,3445,,,,,,,,,
4190,4700,NTD English - NTD English Spring 2014 - Episode 9,NTD English 93,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD English,42,3346,,,,,,,,,
4191,4701,NTD English - NTD English Spring 2014 - Episode 10,NTD English - NTD English Spring 2014 - Episode 10,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,Journeys on Film,385,3510,,,,,,,,,
4192,4702,NTD English Spring 2014 - Episode 11 - NTD English 94,NTD English 94,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD English,42,3368,,,,,,,,,
4193,4703,NTD English Spring 2014 - Episode 12 95,NTD English 95,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD English,42,3451,,,,,,,,,
4194,4704,NTD English Spring 2014 - Episode 13 96,NTD English 96,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD English,42,3333,,,,,,,,,
4195,4705,NTD English - NTD English Spring 2014 - Episode 14,NTD English 97,Public Affairs,6,2014-02-28T00:00:00,Angela Vetanen,44,NTD English,42,3510,,,,,,,,,
4196,4706,NTDTV Chinese - NTD Chinese Spring 2014 - Episode 1,NTDTV Chinese - NTD Chinese Spring 2014 - Episode 1,Education,4,2014-02-28T00:00:00,Angela Vetanen,44,Journeys on Film,385,3510,,,,,,,,,
4197,4707,NTDTV Chinese - NTD Chinese Spring 2014 - Episode 2 86,NTDTV Chinese 86,Education,4,2014-02-28T00:00:00,Angela Vetanen,44,NTDTV Chinese,52,3497,,,,,,,,,
4198,4708,NTD Chinese Spring 2014 - Episode 3 87,NTDTV Chinese 87,Arts & Entertainment,1,2014-02-28T00:00:00,Angela Vetanen,44,NTDTV Chinese,52,3627,,,,,,,,,
4199,4709,NTD Chinese Spring 2014 - Episode 4 88,NTDTV Chinese 88,Arts & Entertainment,1,2014-02-28T00:00:00,Angela Vetanen,44,NTDTV Chinese,52,3541,,,,,,,,,
4200,4710,NTD Chinese Spring 2014 - Episode 5 89,NTDTV Chinese 89,Arts & Entertainment,1,2014-02-28T00:00:00,Angela Vetanen,44,NTDTV Chinese,52,3600,,,,,,,,,
4201,4711,NTD Chinese Spring 2014 - Episode 6 90,NTDTV Chinese 90,Arts & Entertainment,1,2014-02-28T00:00:00,Angela Vetanen,44,NTDTV Chinese,52,3371,,,,,,,,,
4202,4712,NTDTV Chinese - NTD Chinese Spring 2014 - Episode 7,NTDTV Chinese 91,Education,4,2014-02-28T00:00:00,Angela Vetanen,44,NTDTV Chinese,52,3510,,,,,,,,,
4203,4713,NTDTV Chinese - NTD Chinese Spring 2014 - Episode 8 92,NTDTV Chinese 92,Education,4,2014-02-28T00:00:00,Angela Vetanen,44,NTDTV Chinese,52,3586,,,,,,,,,
4204,4714,NTDTV Chinese - NTD Chinese Spring 2014 - Episode 9,NTDTV Chinese 93,Education,4,2014-02-28T00:00:00,Angela Vetanen,44,NTDTV Chinese,52,3438,,,,,,,,,
4205,4715,NTDTV Chinese - NTD Chinese Spring 2014 - Episode 10,NTDTV Chinese - NTD Chinese Spring 2014 - Episode 10,Education,4,2014-02-28T00:00:00,Angela Vetanen,44,Journeys on Film,385,3510,,,,,,,,,
4206,4716,NTD Chinese Spring 2014 - Episode 11 94,NTDTV Chinese 94,Arts & Entertainment,1,2014-02-28T00:00:00,Angela Vetanen,44,NTDTV Chinese,52,3424,,,,,,,,,
4207,4717,NTD Chinese Spring 2014 - Episode 12 95,NTDTV Chinese 95,Arts & Entertainment,1,2014-02-28T00:00:00,Angela Vetanen,44,NTDTV Chinese,52,3600,,,,,,,,,
4208,4718,NTD Chinese Spring 2014 - Episode 13 96,NTDTV Chinese 96,Arts & Entertainment,1,2014-02-28T00:00:00,Angela Vetanen,44,NTDTV Chinese,52,3471,,,,,,,,,
4209,4719,NTDTV Chinese - NTD Chinese Spring 2014 - Episode 14,NTDTV Chinese 97,Education,4,2014-02-28T00:00:00,Angela Vetanen,44,NTDTV Chinese,52,3510,,,,,,,,,
4210,4720,Discovering Our Story - Wisdom of the Elders presents: Discovering Our Story Spring 2014 - Episode 1 4/6,Wisdom of the Elders Presents: Discovering Our Story 4/6,Community Info,3,2014-02-28T00:00:00,Daniel Dixon,76,Journeys on Film,385,3451,,,,,,,,,
4211,4721,Discovering Our Story - Wisdom of the Elders presents: Discovering Our Story Spring 2014 - Episode 2 5/4,Wisdom of the Elders presents: Discovering Our Story 5/4,Community Info,3,2014-02-28T00:00:00,Daniel Dixon,76,Journeys on Film,385,3495,,,,,,,,,
4212,4722,Wisdom of the Elders presents: Discovering Our Story Spring 2014 - Episode 3 6/1,Discovering Our Story - Wisdom of the Elders presents 6/1,Community Info,3,2014-02-28T00:00:00,Daniel Dixon,76,Journeys on Film,385,3480,,,,,,,,,
4213,4723,Alliance for Democracy - Populist Dialogues - Episode 1 Healthcare Movie,Alliance for Democracy - Populist Dialogues - 14-8 Healthcare Movie,Public Affairs,6,2014-02-28T00:00:00,David Delk,54,Alliance for Democracy - Populist Dialogues,43,1710,,,,,,,,,
4214,4724,Alliance for Democracy - Populist Dialogues - Spring 2014 - Episode 2 Water Trust,Alliance for Democracy - Populist Dialogues - 14-9 Water Trust,Public Affairs,6,2014-02-28T00:00:00,David Delk,54,Alliance for Democracy - Populist Dialogues,43,1585,,,,,,,,,
4215,4725,Alliance for Democracy - Populist Dialogues Spring 2014 - Episode 3 WolfPac for Constitutional Amendment,Alliance for Democracy - Populist Dialogues WolfPac for Constitutional Amendment,Public Affairs,6,2014-02-28T00:00:00,David Delk,54,Alliance for Democracy - Populist Dialogues,43,1706,,,,,,,,,
4216,4726,Alliance for Democracy - Populist Dialogues Spring 2014 - Episode 4 Mary Wood,Alliance for Democracy - Populist Dialogues - 14-11 Mary Wood,Public Affairs,6,2014-02-28T00:00:00,David Delk,54,Alliance for Democracy - Populist Dialogues,43,1591,,,,,,,,,
4217,4727,Alliance for Democracy - Populist Dialogues Spring 2014 - Episode 5 Project Censored,Alliance for Democracy - Populist Dialogues - 14-12 Project Censored,Public Affairs,6,2014-02-28T00:00:00,David Delk,54,Alliance for Democracy - Populist Dialogues,43,1707,,,,,,,,,
4218,4728,"Alliance for Democracy - Populist Dialogues Spring 2014 - Episode 6 Labeling GMOs, Its our right to know","Alliance for Democracy - Populist Dialogues - Labeling GMOs, Its our right to know",Public Affairs,6,2014-02-28T00:00:00,David Delk,54,Alliance for Democracy - Populist Dialogues,43,1698,,,,,,,,,
4222,4732,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 1,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 1 Stephen Patten,Spiritual,7,2014-02-28T00:00:00,bob rosenkranz,93,Bahai Perspectives,82,1710,,,,,,,,,
4223,4733,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 2,Bahai Perspectives - MAX D,Spiritual,7,2014-02-28T00:00:00,bob rosenkranz,93,Bahai Perspectives,82,1800,,,,,,,,,
4224,4734,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 3,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 3 Brandon set13,Spiritual,7,2014-02-28T00:00:00,bob rosenkranz,93,Bahai Perspectives,82,1708,,,,,,,,,
4225,4735,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 4,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 4 ger and eliz film4,Spiritual,7,2014-02-28T00:00:00,bob rosenkranz,93,Bahai Perspectives,82,1709,,,,,,,,,
4226,4736,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 5,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 5 Marsha van O 5,Spiritual,7,2014-02-28T00:00:00,bob rosenkranz,93,Bahai Perspectives,82,1710,,,,,,,,,
4227,4737,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 6,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 6 harmony of science and religion,Spiritual,7,2014-02-28T00:00:00,bob rosenkranz,93,Bahai Perspectives,82,1708,,,,,,,,,
4228,4738,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 7,Bahai Perspectives - Bahai Perspectives Back to Bach Spring 2014 - Episode 7,Spiritual,7,2014-02-28T00:00:00,bob rosenkranz,93,Bahai Perspectives,82,1711,,,,,,,,,
4229,4739,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 8,Bahai Perspectives - Bahai Perspectives Vahid Spring 2014 - Episode 8,Spiritual,7,2014-02-28T00:00:00,bob rosenkranz,93,Bahai Perspectives,82,1710,,,,,,,,,
4230,4740,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 9,Bahai Perspectives - Bahai Perspectives LuceLucia Spring 2014 - Episode 9,Spiritual,7,2014-02-28T00:00:00,bob rosenkranz,93,Bahai Perspectives,82,1711,,,,,,,,,
4231,4741,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 10,Bahai Perspectives - Bahai Perspectives batchelor healing Spring 2014 - Episode 10,Spiritual,7,2014-02-28T00:00:00,bob rosenkranz,93,Bahai Perspectives,82,1712,,,,,,,,,
4232,4742,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 11,Bahai Perspectives - Bahai Perspectives Mar  Van orm Spring 2014 - Episode 11  11,Spiritual,7,2014-02-28T00:00:00,bob rosenkranz,93,Bahai Perspectives,82,1708,,,,,,,,,
4233,4743,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 12,Bahai Perspectives,Spiritual,7,2014-02-28T00:00:00,bob rosenkranz,93,Journeys on Film,385,1715,,,,,,,,,
4234,4744,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 13,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 13,Spiritual,7,2014-02-28T00:00:00,bob rosenkranz,93,Journeys on Film,385,1710,,,,,,,,,
4235,4745,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 14,Bahai Perspectives - Bahai Perspectives Spring 2014 - Episode 14,Spiritual,7,2014-02-28T00:00:00,bob rosenkranz,93,Journeys on Film,385,1710,,,,,,,,,
4236,4746,Po' Folk Community Needs For Justice Inc. -  Spring 2014 - Episode 1 4/6,Po' Folk Community Needs For Justice Inc. - 4/6,Arts & Entertainment,1,2014-02-28T00:00:00,Cecil Hatchett,70,Journeys on Film,385,3505,,,,,,,,,
4237,4747,Po' Folk Community Needs for Justice Inc. Spring 2014 - Episode 2 4/13,Po' Folk Community Needs For Justice Inc. - 4/13,Arts & Entertainment,1,2014-02-28T00:00:00,Cecil Hatchett,70,Journeys on Film,385,3495,,,,,,,,,
4238,4748,Po' Folk Community Needs for Justice Inc. Spring 2014 - Episode 3 4/20,Po' Folk Community Needs For Justice Inc. - 4/20,Arts & Entertainment,1,2014-02-28T00:00:00,Cecil Hatchett,70,Journeys on Film,385,3506,,,,,,,,,
4239,4749,Po' Folk Community Needs for Justice Inc. Spring 2014 - Episode 4 4/27,Po' Folk Community Needs For Justice Inc. - 4/27,Arts & Entertainment,1,2014-02-28T00:00:00,Cecil Hatchett,70,Journeys on Film,385,3505,,,,,,,,,
4240,4750,Po' Folk Community Needs for Justice Inc. Spring 2014 - Episode 5 5/4,Po' Folk Community Needs For Justice Inc. - 5/4,Arts & Entertainment,1,2014-02-28T00:00:00,Cecil Hatchett,70,Journeys on Film,385,3448,,,,,,,,,
4241,4751,Po' Folk Community Needs for Justice Inc. Spring 2014 - Episode 6 5/11,Po' Folk Community Needs For Justice Inc. -5/11,Arts & Entertainment,1,2014-02-28T00:00:00,Cecil Hatchett,70,Journeys on Film,385,3504,,,,,,,,,
4242,4752,Po' Folk Community Needs for Justice Inc. Spring 2014 - Episode 7 5/18,Po' Folk Community Needs For Justice Inc. - 5/18,Arts & Entertainment,1,2014-02-28T00:00:00,Cecil Hatchett,70,Journeys on Film,385,3489,,,,,,,,,
4243,4753,Po' Folk Community Needs for Justice Inc. Spring 2014 - Episode 8 5/25,Po' Folk Community Needs for Justice Inc. - 5/25,Arts & Entertainment,1,2014-02-28T00:00:00,Cecil Hatchett,70,Po' Folk Community Needs For Justice Inc.,59,3420,,,,,,,,,
4244,4754,Po' Folk Community Needs for Justice Inc. Spring 2014 - Episode 9 6/1,Po' Folk Community Needs For Justice Inc. - 6/1,Arts & Entertainment,1,2014-02-28T00:00:00,Cecil Hatchett,70,Journeys on Film,385,3395,,,,,,,,,
4245,4755,Po' Folk Community Needs for Justice Inc. Spring 2014 - Episode 10 6/8,Po' Folk Community Needs For Justice Inc. - 6/8,Arts & Entertainment,1,2014-02-28T00:00:00,Cecil Hatchett,70,Journeys on Film,385,3507,,,,,,,,,
4246,4756,Po' Folk Community Needs for Justice Inc. Spring 2014 - Episode 11 6/15,Po' Folk Community Needs For Justice Inc. - 6/15,Arts & Entertainment,1,2014-02-28T00:00:00,Cecil Hatchett,70,Journeys on Film,385,3505,,,,,,,,,
4247,4757,Po' Folk Community Needs for Justice Inc. Spring 2014 - Episode 12 6/22,Po' Folk Community Needs For Justice Inc. - 6/22,Arts & Entertainment,1,2014-02-28T00:00:00,Cecil Hatchett,70,Journeys on Film,385,3456,,,,,,,,,
4248,4758,Po' Folk Community Needs for Justice Inc. Spring 2014 - Episode 13,Po' Folk Community Needs For Justice Inc.,Arts & Entertainment,1,2014-02-28T00:00:00,Cecil Hatchett,70,Po' Folk Community Needs For Justice Inc.,59,3504,,,,,,,,,
4249,4759,Po' Folk Community Needs For Justice Inc. - Po' Folk Community Needs for Justice Inc. Spring 2014 - Episode 14,Po' Folk Community Needs For Justice Inc. - Po' Folk Community Needs for Justice Inc. Spring 2014 - Episode 14,Arts & Entertainment,1,2014-02-28T00:00:00,Cecil Hatchett,70,Journeys on Film,385,3510,,,,,,,,,
4250,4760,"Fathers, Mothers and Families - Fathers, Mothers and Families Spring 2014 - Episode 1","Fathers, Mothers and Families - Fathers, Mothers and Families Spring 2014 - Episode 1",Arts & Entertainment,1,2014-02-28T00:00:00,James Whinston,88,"Fathers, Mothers and Families",77,1675,,,,,,,,,
4251,4761,"Fathers, Mothers and Families - Fathers, Mothers and Families Spring 2014 - Episode 2","Fathers, Mothers and Families",Arts & Entertainment,1,2014-02-28T00:00:00,James Whinston,88,"Fathers, Mothers and Families",77,1706,,,,,,,,,
4252,4762,"Fathers, Mothers and Families - Fathers, Mothers and Families Spring 2014 - Episode 3","Fathers, Mothers and Families",Arts & Entertainment,1,2014-02-28T00:00:00,James Whinston,88,"Fathers, Mothers and Families",77,1494,,,,,,,,,
4253,4763,TRAIRE ORTODOXA - TRAIRE ORTODOXA Postul Mare Spring 2014 - Episode 1,Fiica Cananeencei - cu epitrahil,Arts & Entertainment,1,2014-02-28T00:00:00,Cosmin Antonescu,198,TRAIRE ORTODOXA,87,1411,,,,,,,,,
4254,4764,TRAIRE ORTODOXA - TRAIRE ORTODOXA Postul Mare Spring 2014 - Episode 2,Concert,Arts & Entertainment,1,2014-02-28T00:00:00,Cosmin Antonescu,198,TRAIRE ORTODOXA,87,1745,,,,,,,,,
4255,4765,TRAIRE ORTODOXA - TRAIRE ORTODOXA Postul Mare Spring 2014 - Episode 3,INVIEREA DOMNULUI 2014,Arts & Entertainment,1,2014-02-28T00:00:00,Cosmin Antonescu,198,TRAIRE ORTODOXA,87,1605,,,,,,,,,
4256,4766,TRAIRE ORTODOXA - TRAIRE ORTODOXA Postul Mare Spring 2014 - Episode 4,"Concert ""izvorul""- TRAIRE ORTODOXA Postul Mare Spring 2014 - Episode 4",Arts & Entertainment,1,2014-02-28T00:00:00,Cosmin Antonescu,198,TRAIRE ORTODOXA,87,1800,,,,,,,,,
4257,4767,TRAIRE ORTODOXA - TRAIRE ORTODOXA Postul Mare Spring 2014 - Episode 5,TRAIRE ORTODOXA - FAPTE 1 &2 Spring 2014 - Episode 5,Arts & Entertainment,1,2014-02-28T00:00:00,Cosmin Antonescu,198,TRAIRE ORTODOXA,87,1662,,,,,,,,,
4258,4768,TRAIRE ORTODOXA Postul Mare Spring 2014 - Episode 6,TRAIRE ORTODOXA - Fapte church 1TRAIRE ORTODOXA Postul Mare Spring 2014 - Episode 6,Arts & Entertainment,1,2014-02-28T00:00:00,Cosmin Antonescu,198,TRAIRE ORTODOXA,87,1657,,,,,,,,,
4259,4769,NW Songwriter Sessions Series - NW Songwriter Sessions Spring 2014 - Episode 1,NW Songwriter Sessions Series - Terry Robb: Part 1,Arts & Entertainment,1,2014-02-28T00:00:00,Tom Phillips,132,NW Songwriter Sessions Series,341,1625,,,,,,,,,
4260,4770,NW Songwriter Sessions Series - NW Songwriter Sessions Spring 2014 - Episode 2,NW Songwriter Sessions Series - Terry Robb: Part 2,Arts & Entertainment,1,2014-02-28T00:00:00,Tom Phillips,132,NW Songwriter Sessions Series,341,1656,,,,,,,,,
4261,4771,NW Songwriter Sessions Series - NW Songwriter Sessions Spring 2014 - Episode 3 Groove Thief,NW Songwriter Sessions Series - Groove Thief,Arts & Entertainment,1,2014-02-28T00:00:00,Tom Phillips,132,NW Songwriter Sessions Series,341,1559,,,,,,,,,
4262,4772,NW Songwriter Sessions Series - NW Songwriter Sessions Spring 2014 - Episode 4 Sofia Talvik,NW Songwriter Sessions Series - Sofia Talvik,Arts & Entertainment,1,2014-02-28T00:00:00,Tom Phillips,132,NW Songwriter Sessions Series,341,1731,,,,,,,,,
4263,4773,NW Songwriter Sessions Spring 2014 - Episode 5 Carrie Cunningham,NW Songwriter Sessions Series - Carrie Cunningham,Arts & Entertainment,1,2014-02-28T00:00:00,Tom Phillips,132,NW Songwriter Sessions Series,341,1628,,,,,,,,,
4264,4774,NW Songwriter Sessions Spring 2014 - Episode 6 Natalie Greenfield,NW Songwriter Sessions Series - Natalie Greenfield,Arts & Entertainment,1,2014-02-28T00:00:00,Tom Phillips,132,NW Songwriter Sessions Series,341,1785,,,,,,,,YES,
4265,4775,Independent Producers Organization Spring 2014 - Episode 1 4/9,Independent Producers Organization  - 4/9,Community Info,3,2014-02-28T00:00:00,Mrs. Jenelle Neill,138,Journeys on Film,385,7048,,,,,,,,,
4266,4776,Independent Producers Organization Spring 2014 - Episode 2 5/14,Independent Producers Organization - 5/14,Community Info,3,2014-02-28T00:00:00,Mrs. Jenelle Neill,138,Journeys on Film,385,7110,,,,,,,,,
4267,4777,Independent Producers Organization Spring 2014 - Episode 3 6/11,Independent Producers Organization  - 6/11,Community Info,3,2014-02-28T00:00:00,Mrs. Jenelle Neill,138,Journeys on Film,385,7107,,,,,,,,,
4268,4778,Oregon Voters Digest Spring 2014 - Episode 1 4/6 Legacy of Charles Jordan,Oregon Voter Digest Series - 4/6 Legacy of Charles Jordan,Arts & Entertainment,1,2014-02-28T00:00:00,Mrs. Jenelle Neill,138,Journeys on Film,385,3510,,,,,,,,,
4269,4779,Oregon Voters Digest Spring 2014 - Episode 2 4/13 The changing community,Oregon Voter Digest :The changing community,Arts & Entertainment,1,2014-02-28T00:00:00,Mrs. Jenelle Neill,138,Oregon Voter Digest Series,57,3510,,,,,,,,,
4270,4780,Oregon Voters Digest Spring 2014 - Episode 3 4/20 candidate fair,Oregon Voter Digest Series - Candidate Fair 4/20,Arts & Entertainment,1,2014-02-28T00:00:00,Mrs. Jenelle Neill,138,Journeys on Film,385,3508,,,,,,,,,
4271,4781,Oregon Voters Digest Spring 2014 - Episode 4 4/27 Candidates Fair,Oregon Voter Digest Candidates Fair,Arts & Entertainment,1,2014-02-28T00:00:00,Mrs. Jenelle Neill,138,Oregon Voter Digest Series,57,3510,,,,,,,,,
4272,4782,Oregon Voters Digest Spring 2014 - Episode 5 5/4,Oregon Voter Digest Series - Oregon Voters Digest Spring 2014 - Episode 5,Arts & Entertainment,1,2014-02-28T00:00:00,Mrs. Jenelle Neill,138,Oregon Voter Digest Series,57,3510,,,,,,,,,
4273,4783,Oregon Voters Digest Spring 2014 - Episode 6 5/11,Oregon Voter Digest Series - Candidate Fair 5/11,Arts & Entertainment,1,2014-02-28T00:00:00,Mrs. Jenelle Neill,138,Oregon Voter Digest Series,57,3509,,,,,,,,,
4274,4784,Oregon Voters Digest Spring 2014 - Episode 7 5/18 Candidates fair,Oregon Voter Digest Series - Candidates fair,Arts & Entertainment,1,2014-02-28T00:00:00,Mrs. Jenelle Neill,138,Oregon Voter Digest Series,57,3508,,,,,,,,,
4275,4785,Oregon Voters Digest Spring 2014 - Episode 8 5/25,Oregon Voter Digest Series - 5/25,Arts & Entertainment,1,2014-02-28T00:00:00,Mrs. Jenelle Neill,138,Journeys on Film,385,3510,,,,,,,,,
